5e-06,13000,30,5
1 = Jupiter,2 = Callisto,3 = Io,4 = Europa,5 = Ganymede
time,energy,ang_mom,r1x,r1y,r1z,v1x,v1y,v1z,r2x,r2y,r2z,v2x,v2y,v2z,r3x,r3y,r3z,v3x,v3y,v3z,r4x,r4y,r4z,v4x,v4y,v4z,r5x,r5y,r5z,v5x,v5y,v5z
0.05760000000000001,-40378.67218143339,211.2303905570489,0.00110763912189697,-0.0007111403359447436,-5.022571039141931e-06,0.02385437737481948,-0.0002792355274100481,0.0004181893882229797,-0.7159604014211014,-0.6190095460390598,-0.02896590199771869,75.61411811887481,-86.95946822795784,-1.707145932653861,0.01836304558957028,0.2099872091437808,0.007672516754442023,-243.4936914759232,19.01565789870943,-2.827154197613246,0.2790570229627982,-0.1858358608180227,2.220065695715615e-05,106.8436398325535,163.1211899495646,7.748005746617076,-0.5339181183732669,0.03220181667727041,-0.006352967378407637,-9.126959536342989,-153.1391907706435,-5.970269182714809
0.05775,-40378.67242487737,211.2303905570489,0.001111202845631603,-0.0007110539089030183,-4.955234344058321e-06,0.0236075785146781,0.001433218079104037,0.0004789136693511155,-0.7044988114021125,-0.6319491595588207,-0.02921710826517849,77.20285978227497,-85.56383630247035,-1.642175024970354,-0.01823723133465856,0.2096625715970885,0.007135321587821724,-243.2820708173333,-23.34943019703179,-4.31799478170028,0.2940007789181039,-0.1606912504588962,0.001182817768156941,92.27428404716841,171.9289213463872,7.71698853754866,-0.5347923954385472,0.009207584384477956,-0.007242367216533954,-2.528069872085557,-153.4032513219038,-5.886562085737004
0.05790000000000001,-40378.67268404247,211.2303905570489,0.00111470513981374,-0.000710711333117977,-4.879163809722489e-06,0.02303564381004549,0.003126400542507026,0.0005342995050922675,-0.6928008192295041,-0.6446772502970695,-0.02945852634739629,78.76605846268117,-84.1392398530281,-1.576640340961078,-0.05425537312421924,0.203012507164876,0.006383441140499897,-235.745567993489,-65.11150352783795,-5.682350324911143,0.3067025971402298,-0.1343221443790761,0.0023343406672238,76.97011800123539,179.4363416880081,7.626790565890975,-0.5346762451821246,-0.01380499856938792,-0.00811839175853165,4.076708771084048,-153.383811150325,-5.791958637387402
0.05805,-40378.67295176898,211.2303905570489,0.001118097633758443,-0.0007101198311233163,-4.795309209985853e-06,0.02214559206977696,0.004742710741602838,0.0005823898529904542,-0.6808702958339921,-0.6571895076536212,-0.02969007327428272,80.30318903116496,-82.68613481455878,-1.510563196689464,-0.08860424830934088,0.1902221679434259,0.005439020844440956,-221.0753320143462,-105.0120149711094,-6.878587594598778,0.3170609414823048,-0.1069284796800862,0.003467922631261496,61.04800463664409,185.579968513507,7.477897345071103,-0.5335696957226669,-0.03679339525074559,-0.008979419053146098,10.67522226008599,-153.0807990096711,-5.686628837129393
0.0582,-40378.6732204384,211.2303905570489,0.00112133376488892,-0.0007092951511456779,-4.704899023724078e-06,0.02095447991216172,0.006226368387529117,0.0006214356414278092,-0.6687111903204892,-0.6694816901141977,-0.02991166928704325,81.81373432659693,-81.20498637738201,-1.443965092326055,-0.1202416904780809,0.1716626959376015,0.004330118614863521,-199.6789728547123,-141.8359626466673,-7.869718310699694,0.3249922564210606,-0.07871892522978496,0.004574825845800375,44.63066113554457,190.3069698813303,7.271275509581305,-0.5314745983141409,-0.05971509686117588,-0.009823854129616212,17.25531994001474,-152.4946613779546,-5.570762376422526
0.05835000000000001,-40378.67348218414,211.230390557049,0.00112437026190136,-0.0007082611618471912,-4.609404885999474e-06,0.01948904882374598,0.007525173216651776,0.0006499529640182235,-0.6563275287583297,-0.6815496266298617,-0.03012323786533705,83.29718535024499,-79.69626887026715,-1.37686770609386,-0.1482024518779608,0.1478818584626104,0.003089915621847988,-172.1725574134199,-174.4495975707707,-8.62461382398971,0.3304317706662298,-0.04990923742367388,0.005646493467152446,27.84565216796685,193.5757704257417,7.008370584168373,-0.5283946251697923,-0.08252770042094822,-0.01065013192874905,23.80487669285951,-151.6263626698554,-5.444568331028878
0.0585,-40378.67372913098,211.230390557049,0.001127168550998419,-0.0007070491858414667,-4.510497897553286e-06,0.01778505102652122,0.008592218573859048,0.0006667740601186239,-0.6437234129424007,-0.6933892179796525,-0.03032470575355049,84.7530414588188,-78.16046565424047,-1.309292888547466,-0.1716284436116815,0.1195890877085304,0.001755754353235251,-139.3657409551846,-201.8371084568929,-9.119085117849412,0.333334144149817,-0.02072053254132001,0.006674620978380476,10.82431016631845,195.3565555313912,6.691099775164967,-0.5243352639799723,-0.1051889864334649,-0.01145672018588053,30.31181493569233,-150.4773847888166,-5.308274828273105
0.05865000000000001,-40378.67395365193,211.230390557049,0.001129696036747098,-0.0007056970835799171,-4.409997896422239e-06,0.01588625290868734,0.009387495043449984,0.0006710897918504095,-0.6309030191255628,-0.7049964381184588,-0.03051600298624903,86.18081055373354,-76.59806903308477,-1.241262657374293,-0.1897962275402649,0.08763517938683227,0.0003680278239805223,-102.2400134840212,-223.1349106569818,-9.336779422195898,0.3336739482981762,0.008622508229322154,0.007651226084858302,-6.299405759809495,195.631663317902,6.321839700217033,-0.5193038091467574,-0.1276569964405178,-0.01224212226251576,36.76412635464496,-149.0497261390487,-5.162128696982998
0.05880000000000001,-40378.67414862446,211.230390557049,0.00113192721002809,-0.0007042481091907965,-4.309817134941293e-06,0.01384312983382163,0.009879315947815825,0.0006624814088173537,-0.6178705967232341,-0.7163673355131559,-0.03069706291290308,87.58000926195149,-75.00958018752291,-1.172799192955183,-0.2021407453100792,0.05298711836574186,-0.001031048993908659,-61.92036118450346,-237.6620856002795,-9.269846490461468,0.3314459713591457,0.03789348359286567,0.008568716389357063,-23.39009899352226,194.3958556747617,5.90340906053829,-0.5133093497982052,-0.1498901103945886,-0.01300487992472095,43.14989304211894,-147.3459001771265,-5.00639510890874
0.05895,-40378.67430766604,211.230390557049,0.001133844538874827,-0.000702749570110725,-4.211900119717028e-06,0.01171128315138862,0.01004549691158061,0.000640939649168916,-0.6046304669919681,-0.7274980344710615,-0.03086782222202073,88.95016310010881,-73.39550913952134,-1.103924834933732,-0.2082743417365104,0.0166987177998967,-0.002398747769715525,-19.64100506985395,-244.9455264450974,-8.919333119522644,0.3266653426574397,0.06686614808689141,0.009419954094094275,-40.3121579734534,191.6564614324194,5.43904635210372,-0.5063627547038988,-0.1718471237736645,-0.01374357606739722,49.4573076021934,-145.3689333750379,-4.841357215317553
